	bus	Pg	Qg	Qmax	Qmin	Vg	mBase	status	Pmax	Pmin	Pc1	Pc2	Qc1min	Qc1max	Qc2min	Qc2max	ramp_agc	ramp_10	ramp_30	ramp_q	apf	mu_Pmax	mu_Pmin	mu_Qmax	mu_Qmin
	21381	30.4	-3.71	14.18	-3.71	1.034	36.52	1	30.43	11.61	0	0	0	0	0	0	0	0	0	0	30.4333	0.0000	0.0000	0.0000	0.0000
	21381	30.4	-3.71	14.18	-3.71	1.034	36.52	1	30.43	15.07	0	0	0	0	0	0	0	0	0	0	30.4333	0.0000	0.0000	0.0000	0.0000
	21381	30.4	-3.71	14.18	-3.71	1.034	36.52	1	30.43	3.05	0	0	0	0	0	0	0	0	0	0	30.4333	0.0000	0.0000	0.0000	0.0000
	21384	0	0	0	0	1.04	6	0	5	1.98	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21384	2	0	0	0	1.04	2.4	1	2	0.9	0	0	0	0	0	0	0	0	0	0	2	0.0000	0.0000	0.0000	0.0000
	21385	1	0	0	0	1.04	1.2	1	1	0.22	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21389	10.45	4.02	4.02	-0.51	1.028	12.56	1	10.47	2.62	0	0	0	0	0	0	0	0	0	0	10.4667	0.0000	0.0000	0.0000	0.0000
	21389	10.45	4.02	4.02	-0.51	1.028	12.56	1	10.47	1.12	0	0	0	0	0	0	0	0	0	0	10.4667	0.0000	0.0000	0.0000	0.0000
	21390	10.45	2.78	4.02	-0.51	1.023	12.56	1	10.47	3.28	0	0	0	0	0	0	0	0	0	0	10.4667	0.0000	0.0000	0.0000	0.0000
	21393	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.23	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21393	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.4	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21393	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.81	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21393	0	0	1.03	-0.27	1.04	2.64	0	2.2	0.61	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21393	2.2	1.03	1.03	-0.27	1.04	2.64	1	2.2	0.85	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21393	2.2	1.03	1.03	-0.27	1.04	2.64	1	2.2	1.04	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21393	2.2	1.03	1.03	-0.27	1.04	2.64	1	2.2	0.37	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21398	27.17	10.44	10.44	-1.33	1.0345	32.64	1	27.2	12.28	0	0	0	0	0	0	0	0	0	0	27.2	0.0000	0.0000	0.0000	0.0000
	21398	27.17	10.44	10.44	-1.33	1.0345	32.64	1	27.2	7.29	0	0	0	0	0	0	0	0	0	0	27.2	0.0000	0.0000	0.0000	0.0000
	21399	27.17	10.44	10.44	-1.33	1.0345	32.64	1	27.2	3.29	0	0	0	0	0	0	0	0	0	0	27.2	0.0000	0.0000	0.0000	0.0000
	21399	27.17	10.44	10.44	-1.33	1.0345	32.64	1	27.2	9.1	0	0	0	0	0	0	0	0	0	0	27.2	0.0000	0.0000	0.0000	0.0000
	21403	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.32	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21403	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.45	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21404	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.18	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21408	0	0	0	0	1.04	6	0	5	2.48	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21411	0	0	0	0	1.04	2.4	0	2	0.67	0	0	0	0	0	0	0	0	0	0	2	0.0000	0.0000	0.0000	0.0000
	21411	4.99	0	0	0	1.04	6	1	5	1.79	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21418	195.27	24.6	99.51	-21.7	1.0495	234.6	1	195.5	52.14	0	0	0	0	0	0	0	0	0	0	195.5	0.0000	0.0000	0.0000	0.0000
	21419	195.27	35.5	99.51	-21.7	1.0495	234.6	1	195.5	51.11	0	0	0	0	0	0	0	0	0	0	195.5	0.0000	0.0000	0.0000	0.0000
	21420	195.27	16.14	99.51	-21.7	1.0471	234.6	1	195.5	45.94	0	0	0	0	0	0	0	0	0	0	195.5	0.0000	0.0000	0.0000	0.0000
	21421	195.27	20.94	99.51	-21.7	1.0495	234.6	1	195.5	23.8	0	0	0	0	0	0	0	0	0	0	195.5	0.0000	0.0000	0.0000	0.0000
	21422	195.27	28.78	99.51	-21.7	1.0495	234.6	1	195.5	60.33	0	0	0	0	0	0	0	0	0	0	195.5	0.0000	0.0000	0.0000	0.0000
	21426	1	0	0	0	1.04	1.2	1	1	0.42	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21427	1.9	0	0	0	1.04	2.28	1	1.9	0.23	0	0	0	0	0	0	0	0	0	0	1.9	0.0000	0.0000	0.0000	0.0000
	21429	5.19	0	0	0	1.04	6.24	1	5.2	2.07	0	0	0	0	0	0	0	0	0	0	5.2	0.0000	0.0000	0.0000	0.0000
	21429	3.5	0	0	0	1.04	4.2	1	3.5	1.71	0	0	0	0	0	0	0	0	0	0	3.5	0.0000	0.0000	0.0000	0.0000
	21432	1	0.47	0.47	-0.12	1.04	1.2	1	1	0.11	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21432	1	0.47	0.47	-0.12	1.04	1.2	1	1	0.15	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21432	1	0.47	0.47	-0.12	1.04	1.2	1	1	0.16	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21432	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.77	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21432	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.69	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21432	0	0	0.84	-0.22	1.04	2.16	0	1.8	0.65	0	0	0	0	0	0	0	0	0	0	1.8	0.0000	0.0000	0.0000	0.0000
	21434	4.99	0	0	0	1.04	6	1	5	2.23	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21436	0	0	0	0	1.04	6	0	5	1.78	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.47	-0.12	1.04	1.2	0	1	0.33	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.47	-0.12	1.04	1.2	0	1	0.38	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.56	-0.15	1.04	1.44	0	1.2	0.29	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.56	-0.15	1.04	1.44	0	1.2	0.38	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.65	-0.17	1.04	1.68	0	1.4	0.29	0	0	0	0	0	0	0	0	0	0	1.4	0.0000	0.0000	0.0000	0.0000
	21438	0	0	0.65	-0.17	1.04	1.68	0	1.4	0.26	0	0	0	0	0	0	0	0	0	0	1.4	0.0000	0.0000	0.0000	0.0000
	21440	4.99	0	0	0	1.04	6	1	5	1.89	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21442	57.73	-7.05	26.93	-7.05	1.038	69.36	1	57.8	25.27	0	0	0	0	0	0	0	0	0	0	57.8	0.0000	0.0000	0.0000	0.0000
	21445	4.99	0	0	0	1.04	6	1	5	1.22	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21446	3.5	0	0	0	1.04	4.2	1	3.5	0.91	0	0	0	0	0	0	0	0	0	0	3.5	0.0000	0.0000	0.0000	0.0000
	21446	1.2	0	0	0	1.04	1.44	1	1.2	0.37	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21450	40.92	20.85	20.85	-4.55	1.04	49.16	1	40.97	20.34	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21450	40.92	20.85	20.85	-4.55	1.04	49.16	1	40.97	12.67	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21450	40.92	20.85	20.85	-4.55	1.04	49.16	1	40.97	17.35	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21450	40.92	20.85	20.85	-4.55	1.04	49.16	1	40.97	6.23	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21453	40.92	14.04	20.85	-4.55	1.04	49.16	1	40.97	14.36	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21454	40.92	14.04	20.85	-4.55	1.04	49.16	1	40.97	15.85	0	0	0	0	0	0	0	0	0	0	40.9667	0.0000	0.0000	0.0000	0.0000
	21463	206.3	46.52	105.13	-22.93	1.0475	247.86	1	206.55	46.69	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21464	206.3	60.7	105.13	-22.93	1.0475	247.86	1	206.55	44.05	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21465	206.3	45.41	105.13	-22.93	1.052	247.86	1	206.55	101.6	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21466	206.3	23.64	105.13	-22.93	1.0432	247.86	1	206.55	39.83	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21467	206.3	45.99	105.13	-22.93	1.052	247.86	1	206.55	74.33	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21468	206.3	23.64	105.13	-22.93	1.0434	247.86	1	206.55	76.61	0	0	0	0	0	0	0	0	0	0	206.55	0.0000	0.0000	0.0000	0.0000
	21471	4.79	0	0	0	1.04	5.76	1	4.8	0.66	0	0	0	0	0	0	0	0	0	0	4.8	0.0000	0.0000	0.0000	0.0000
	21471	0	0	0	0	1.04	6	0	5	0.51	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21474	0	0	0	0	1.04	6	0	5	0.58	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21481	230.09	117.26	117.26	-25.57	1.0072	276.44	1	230.37	42.48	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21482	230.09	117.26	117.26	-25.57	1.044	276.44	1	230.37	28.63	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21483	230.09	117.26	117.26	-25.57	1.0092	276.44	1	230.37	34.49	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21486	3.5	0	0	0	1.04	4.2	1	3.5	1.22	0	0	0	0	0	0	0	0	0	0	3.5	0.0000	0.0000	0.0000	0.0000
	21486	4	0	0	0	1.04	4.8	1	4	0.54	0	0	0	0	0	0	0	0	0	0	4	0.0000	0.0000	0.0000	0.0000
	21486	4.99	0	0	0	1.04	6	1	5	0.64	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21488	4.99	0	0	0	1.04	6	1	5	2.41	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21491	4	0	0	0	1.04	4.8	1	4	0.51	0	0	0	0	0	0	0	0	0	0	4	0.0000	0.0000	0.0000	0.0000
	21492	4.99	0	0	0	1.04	6	1	5	2.16	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21494	4.99	0	0	0	1.04	6	1	5	2.14	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21498	1	0	0	0	1.04	1.2	1	1	0.16	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21499	2	0	0	0	1.04	2.4	1	2	0.71	0	0	0	0	0	0	0	0	0	0	2	0.0000	0.0000	0.0000	0.0000
	21501	4.99	0	0	0	1.04	6	1	5	2.32	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21505	44.1	13.47	20.57	-5.39	1.0345	52.98	1	44.15	18.42	0	0	0	0	0	0	0	0	0	0	44.15	0.0000	0.0000	0.0000	0.0000
	21505	44.1	13.47	20.57	-5.39	1.0345	52.98	1	44.15	4.75	0	0	0	0	0	0	0	0	0	0	44.15	0.0000	0.0000	0.0000	0.0000
	21507	44.1	11.57	20.57	-5.39	1.04	52.98	1	44.15	13.77	0	0	0	0	0	0	0	0	0	0	44.15	0.0000	0.0000	0.0000	0.0000
	21508	44.1	11.57	20.57	-5.39	1.04	52.98	1	44.15	4.42	0	0	0	0	0	0	0	0	0	0	44.15	0.0000	0.0000	0.0000	0.0000
	21513	0	0	0	0	1.04	6	0	5	0.91	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21517	17.48	4.87	8.16	-2.14	1.04	21	1	17.5	7.55	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21518	17.48	4.87	8.16	-2.14	1.04	21	1	17.5	2.33	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21520	17.48	-1.62	8.16	-2.14	1.04	21	1	17.5	2.27	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21521	17.48	-1.62	8.16	-2.14	1.04	21	1	17.5	4.6	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21527	242.2	4.89	232.53	-60.88	1.0406	598.8	1	499	71.99	0	0	0	0	0	0	0	0	0	0	499	0.0000	0.0000	0.0000	0.0000
	21528	242.35	4.89	232.53	-60.88	1.0405	598.8	1	499	242.34	0	0	0	0	0	0	0	0	0	0	499	0.0000	0.0000	0.0000	0.0000
	21529	257.18	4.89	232.53	-60.88	1.0407	598.8	1	499	197.46	0	0	0	0	0	0	0	0	0	0	499	0.0000	0.0000	0.0000	0.0000
	21530	185.71	4.89	232.53	-60.88	1.0407	598.8	1	499	185.7	0	0	0	0	0	0	0	0	0	0	499	0.0000	0.0000	0.0000	0.0000
	21536	0	0	503.33	-131.77	1.0384	1296.12	0	1080.1	501.87	0	0	0	0	0	0	0	0	0	0	1080.1	0.0000	0.0000	0.0000	0.0000
	21537	0	0	503.33	-131.77	1.0384	1296.12	0	1080.1	474.41	0	0	0	0	0	0	0	0	0	0	1080.1	0.0000	0.0000	0.0000	0.0000
	21540	24.97	-1.22	9.6	-1.22	1.0425	30	1	25	8.27	0	0	0	0	0	0	0	0	0	0	25	0.0000	0.0000	0.0000	0.0000
	21541	0	0	0.2	-0.03	1.0495	0.64	0	0.53	0.2	0	0	0	0	0	0	0	0	0	0	0.5333	0.0000	0.0000	0.0000	0.0000
	21541	0.53	-0.03	0.2	-0.03	1.0495	0.64	1	0.53	0.09	0	0	0	0	0	0	0	0	0	0	0.5333	0.0000	0.0000	0.0000	0.0000
	21541	0	0	0.2	-0.03	1.0495	0.64	0	0.53	0.24	0	0	0	0	0	0	0	0	0	0	0.5333	0.0000	0.0000	0.0000	0.0000
	21541	24.97	-1.22	9.6	-1.22	1.0495	30	1	25	8.44	0	0	0	0	0	0	0	0	0	0	25	0.0000	0.0000	0.0000	0.0000
	21541	0	0	9.6	-1.22	1.0495	30	0	25	10.99	0	0	0	0	0	0	0	0	0	0	25	0.0000	0.0000	0.0000	0.0000
	21541	0	0	9.6	-1.22	1.0495	30	0	25	8.11	0	0	0	0	0	0	0	0	0	0	25	0.0000	0.0000	0.0000	0.0000
	21548	182.08	79.62	84.95	-22.24	1.0044	218.76	1	182.3	50.4	0	0	0	0	0	0	0	0	0	0	182.3	0.0000	0.0000	0.0000	0.0000
	21551	0.4	0.15	0.15	-0.02	1.04	0.48	1	0.4	0.11	0	0	0	0	0	0	0	0	0	0	0.4	0.0000	0.0000	0.0000	0.0000
	21551	0.4	0.15	0.15	-0.02	1.04	0.48	1	0.4	0.1	0	0	0	0	0	0	0	0	0	0	0.4	0.0000	0.0000	0.0000	0.0000
	21551	0.4	0.15	0.15	-0.02	1.04	0.48	1	0.4	0.15	0	0	0	0	0	0	0	0	0	0	0.4	0.0000	0.0000	0.0000	0.0000
	21551	0	0	0.23	-0.03	1.04	0.72	0	0.6	0.22	0	0	0	0	0	0	0	0	0	0	0.6	0.0000	0.0000	0.0000	0.0000
	21551	0.6	0.23	0.23	-0.03	1.04	0.72	1	0.6	0.15	0	0	0	0	0	0	0	0	0	0	0.6	0.0000	0.0000	0.0000	0.0000
	21551	0	0	0.29	-0.04	1.04	0.9	0	0.75	0.33	0	0	0	0	0	0	0	0	0	0	0.75	0.0000	0.0000	0.0000	0.0000
	21551	0	0	0.29	-0.04	1.04	0.9	0	0.75	0.13	0	0	0	0	0	0	0	0	0	0	0.75	0.0000	0.0000	0.0000	0.0000
	21551	0	0	0.84	-0.11	1.04	2.64	0	2.2	0.26	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21551	2.2	0.84	0.84	-0.11	1.04	2.64	1	2.2	0.58	0	0	0	0	0	0	0	0	0	0	2.2	0.0000	0.0000	0.0000	0.0000
	21560	12.39	0	0	0	1.04	14.88	1	12.4	3.77	0	0	0	0	0	0	0	0	0	0	12.4	0.0000	0.0000	0.0000	0.0000
	21563	0	0	0	0	1.04	6	0	5	2.05	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21563	4.99	0	0	0	1.04	6	1	5	1.05	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21566	4.99	0	0	0	1.04	6	1	5	2.16	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21566	2	0	0	0	1.04	2.4	1	2	0.31	0	0	0	0	0	0	0	0	0	0	2	0.0000	0.0000	0.0000	0.0000
	21570	4.99	0	0	0	1.04	6	1	5	1.43	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21572	4.79	0	0	0	1.04	5.76	1	4.8	1.26	0	0	0	0	0	0	0	0	0	0	4.8	0.0000	0.0000	0.0000	0.0000
	21573	0	0	0	0	1.04	5.76	0	4.8	0.65	0	0	0	0	0	0	0	0	0	0	4.8	0.0000	0.0000	0.0000	0.0000
	21573	4.99	0	0	0	1.04	6	1	5	1.71	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21577	8.59	3.3	3.3	-0.42	1.0525	10.32	1	8.6	1.4	0	0	0	0	0	0	0	0	0	0	8.6	0.0000	0.0000	0.0000	0.0000
	21577	8.59	3.3	3.3	-0.42	1.0525	10.32	1	8.6	2.21	0	0	0	0	0	0	0	0	0	0	8.6	0.0000	0.0000	0.0000	0.0000
	21578	8.59	3.3	3.3	-0.42	1.045	10.32	1	8.6	1.21	0	0	0	0	0	0	0	0	0	0	8.6	0.0000	0.0000	0.0000	0.0000
	21581	4.99	0	0	0	1.04	6	1	5	0.62	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21583	0.83	0	0	0	1.04	1	1	0.83	0.34	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21583	0.83	0	0	0	1.04	1	1	0.83	0.33	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21583	0	0	0	0	1.04	1	0	0.83	0.41	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21583	0.83	0	0	0	1.04	1	1	0.83	0.18	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21583	0.83	0	0	0	1.04	1	1	0.83	0.26	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21583	0.83	0	0	0	1.04	1	1	0.83	0.38	0	0	0	0	0	0	0	0	0	0	0.8333	0.0000	0.0000	0.0000	0.0000
	21587	0	0	0	0	1.022	6	0	5	0.68	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21587	4.99	0	0	0	1.022	6	1	5	1.31	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21588	0	0	0	0	1.04	5.88	0	4.9	1.74	0	0	0	0	0	0	0	0	0	0	4.9	0.0000	0.0000	0.0000	0.0000
	21592	44.35	12.02	17.05	-2.18	1.043	53.28	1	44.4	6.17	0	0	0	0	0	0	0	0	0	0	44.4	0.0000	0.0000	0.0000	0.0000
	21592	0	0	17.05	-2.18	1.043	53.28	0	44.4	15.8	0	0	0	0	0	0	0	0	0	0	44.4	0.0000	0.0000	0.0000	0.0000
	21594	0	0	17.05	-2.18	1.04	53.28	0	44.4	13.91	0	0	0	0	0	0	0	0	0	0	44.4	0.0000	0.0000	0.0000	0.0000
	21595	44.35	-2.18	17.05	-2.18	1.04	53.28	1	44.4	5.05	0	0	0	0	0	0	0	0	0	0	44.4	0.0000	0.0000	0.0000	0.0000
	21599	0	0	0.56	-0.15	1.04	1.44	0	1.2	0.43	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21599	0	0	0.56	-0.15	1.04	1.44	0	1.2	0.35	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21599	2.3	1.07	1.07	-0.28	1.04	2.76	1	2.3	0.82	0	0	0	0	0	0	0	0	0	0	2.3	0.0000	0.0000	0.0000	0.0000
	21599	2.3	1.07	1.07	-0.28	1.04	2.76	1	2.3	0.41	0	0	0	0	0	0	0	0	0	0	2.3	0.0000	0.0000	0.0000	0.0000
	21599	2.3	1.07	1.07	-0.28	1.04	2.76	1	2.3	0.5	0	0	0	0	0	0	0	0	0	0	2.3	0.0000	0.0000	0.0000	0.0000
	21599	2.3	1.07	1.07	-0.28	1.04	2.76	1	2.3	0.63	0	0	0	0	0	0	0	0	0	0	2.3	0.0000	0.0000	0.0000	0.0000
	21602	4.99	0	0	0	1.04	6	1	5	1.06	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21605	4.99	0	0	0	1.04	6	1	5	0.6	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21608	4.99	0	0	0	1.04	6	1	5	0.58	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21608	2.5	0	0	0	1.04	3	1	2.5	0.3	0	0	0	0	0	0	0	0	0	0	2.5	0.0000	0.0000	0.0000	0.0000
	21609	1	0	0	0	1.04	1.2	1	1	0.28	0	0	0	0	0	0	0	0	0	0	1	0.0000	0.0000	0.0000	0.0000
	21615	243.04	90.34	123.86	-27.01	1.0642	292	1	243.33	30.61	0	0	0	0	0	0	0	0	0	0	243.3333	0.0000	0.0000	0.0000	0.0000
	21616	243.04	90.34	123.86	-27.01	1.063	292	1	243.33	102.72	0	0	0	0	0	0	0	0	0	0	243.3333	0.0000	0.0000	0.0000	0.0000
	21617	243.04	90.34	123.86	-27.01	1.0606	292	1	243.33	25.39	0	0	0	0	0	0	0	0	0	0	243.3333	0.0000	0.0000	0.0000	0.0000
	21623	1000.41	148.66	368.59	-82.13	1.0531	1201.92	1	1001.6	428.19	0	0	0	0	0	0	0	0	0	0	1001.6	0.0000	0.0000	0.0000	0.0000
	21624	1000.41	148.66	368.59	-82.13	1.0566	1201.92	1	1001.6	351.9	0	0	0	0	0	0	0	0	0	0	1001.6	0.0000	0.0000	0.0000	0.0000
	21628	28.77	6.7	14.66	-3.2	1.04	34.56	1	28.8	9.67	0	0	0	0	0	0	0	0	0	0	28.8	0.0000	0.0000	0.0000	0.0000
	21629	28.77	6.7	14.66	-3.2	1.04	34.56	1	28.8	13.93	0	0	0	0	0	0	0	0	0	0	28.8	0.0000	0.0000	0.0000	0.0000
	21633	3	0	0	0	1.04	3.6	1	3	1.42	0	0	0	0	0	0	0	0	0	0	3	0.0000	0.0000	0.0000	0.0000
	21633	2.5	0	0	0	1.04	3	1	2.5	0.74	0	0	0	0	0	0	0	0	0	0	2.5	0.0000	0.0000	0.0000	0.0000
	21637	230.09	52.84	117.26	-25.57	1.0315	276.44	1	230.37	34.66	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21638	230.09	61.78	117.26	-25.57	1.0309	276.44	1	230.37	97.79	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21639	230.09	61.78	117.26	-25.57	1.0356	276.44	1	230.37	91.71	0	0	0	0	0	0	0	0	0	0	230.3667	0.0000	0.0000	0.0000	0.0000
	21642	4.99	0	0	0	1.04	6	1	5	1.63	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21646	17.48	-1.94	8.91	-1.94	1.039	21	1	17.5	4.31	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21647	0	0	8.91	-1.94	1.0515	21	0	17.5	3.34	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21647	17.48	3.86	8.91	-1.94	1.0515	21	1	17.5	7.03	0	0	0	0	0	0	0	0	0	0	17.5	0.0000	0.0000	0.0000	0.0000
	21655	208.25	25.71	106.13	-23.14	1.0495	250.2	1	208.5	88.06	0	0	0	0	0	0	0	0	0	0	208.5	0.0000	0.0000	0.0000	0.0000
	21656	208.25	29.61	106.13	-23.14	1.0495	250.2	1	208.5	83.03	0	0	0	0	0	0	0	0	0	0	208.5	0.0000	0.0000	0.0000	0.0000
	21657	208.25	41.79	106.13	-23.14	1.0563	250.2	1	208.5	65.57	0	0	0	0	0	0	0	0	0	0	208.5	0.0000	0.0000	0.0000	0.0000
	21658	208.25	41.79	106.13	-23.14	1.0507	250.2	1	208.5	95.73	0	0	0	0	0	0	0	0	0	0	208.5	0.0000	0.0000	0.0000	0.0000
	21659	208.25	46.72	106.13	-23.14	1.0495	250.2	1	208.5	62.03	0	0	0	0	0	0	0	0	0	0	208.5	0.0000	0.0000	0.0000	0.0000
	21662	4.99	0	0	0	1.04	6	1	5	0.65	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21663	1.2	0	0	0	1.04	1.44	1	1.2	0.31	0	0	0	0	0	0	0	0	0	0	1.2	0.0000	0.0000	0.0000	0.0000
	21664	4.89	0	0	0	1.04	5.88	1	4.9	1.25	0	0	0	0	0	0	0	0	0	0	4.9	0.0000	0.0000	0.0000	0.0000
	21668	0	0	0	0	1.04	6	0	5	1.45	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
	21671	4.99	0	0	0	1.04	6	1	5	0.6	0	0	0	0	0	0	0	0	0	0	5	0.0000	0.0000	0.0000	0.0000
