,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2015,11652,0.0,0.0,3.97,-0.87,1.04,9.36,0,7.8,3.1,0,0,0,0,0,0,0,0,0,0,7.8,0.0,0.0,0.0,0.0
2016,11655,0.0,0.0,0.0,0.0,1.04,3.36,0,2.8,0.61,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0
2017,11656,6.99,0.0,0.0,0.0,1.04,8.4,1,7.0,1.06,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0
2018,11659,52.94,6.61,24.7,-6.47,1.041,63.6,1,53.0,17.26,0,0,0,0,0,0,0,0,0,0,53.0,0.0,0.0,0.0,0.0
2019,11663,51.34,-5.71,26.16,-5.71,1.0085,61.68,1,51.4,8.35,0,0,0,0,0,0,0,0,0,0,51.4,0.0,0.0,0.0,0.0
2020,11664,51.34,-0.21,26.16,-5.71,1.0045,61.68,1,51.4,21.64,0,0,0,0,0,0,0,0,0,0,51.4,0.0,0.0,0.0,0.0
2021,11665,51.34,-5.71,26.16,-5.71,1.0085,61.68,1,51.4,10.22,0,0,0,0,0,0,0,0,0,0,51.4,0.0,0.0,0.0,0.0
2022,11666,51.34,-5.71,26.16,-5.71,1.0085,61.68,1,51.4,14.39,0,0,0,0,0,0,0,0,0,0,51.4,0.0,0.0,0.0,0.0
2023,11667,51.34,-0.18,26.16,-5.71,1.0045,61.68,1,51.4,15.86,0,0,0,0,0,0,0,0,0,0,51.4,0.0,0.0,0.0,0.0
2024,11670,1.5,0.0,0.0,0.0,1.04,1.8,1,1.5,0.42,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2025,11670,2.9,0.0,0.0,0.0,1.04,3.48,1,2.9,0.79,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0.0,0.0,0.0
2026,11670,4.1,0.0,0.0,0.0,1.04,4.92,1,4.1,0.69,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0
2027,11671,1.0,0.0,0.0,0.0,1.04,1.2,1,1.0,0.17,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2028,11672,1.4,0.0,0.0,0.0,1.04,1.68,1,1.4,0.67,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0.0,0.0,0.0
2029,11676,36.84,-4.5,17.19,-4.5,1.04,44.26,1,36.88,6.63,0,0,0,0,0,0,0,0,0,0,36.88,0.0,0.0,0.0,0.0
2030,11676,36.84,-4.5,17.19,-4.5,1.04,44.26,1,36.88,15.81,0,0,0,0,0,0,0,0,0,0,36.88,0.0,0.0,0.0,0.0
2031,11677,36.84,-4.5,17.19,-4.5,1.0435,44.26,1,36.88,4.14,0,0,0,0,0,0,0,0,0,0,36.88,0.0,0.0,0.0,0.0
2032,11677,36.84,-4.5,17.19,-4.5,1.0435,44.26,1,36.88,18.06,0,0,0,0,0,0,0,0,0,0,36.88,0.0,0.0,0.0,0.0
2033,11677,36.84,-4.5,17.19,-4.5,1.0435,44.26,1,36.88,11.32,0,0,0,0,0,0,0,0,0,0,36.88,0.0,0.0,0.0,0.0
2034,11685,41.85,-4.65,21.33,-4.65,1.04,50.28,1,41.9,6.45,0,0,0,0,0,0,0,0,0,0,41.9,0.0,0.0,0.0,0.0
2035,11686,0.0,0.0,21.33,-4.65,1.04,50.28,0,41.9,5.4,0,0,0,0,0,0,0,0,0,0,41.9,0.0,0.0,0.0,0.0
2036,11695,70.12,22.14,35.73,-7.79,1.051,84.24,1,70.2,33.44,0,0,0,0,0,0,0,0,0,0,70.2,0.0,0.0,0.0,0.0
2037,11696,70.12,21.14,35.73,-7.79,1.051,84.24,1,70.2,23.21,0,0,0,0,0,0,0,0,0,0,70.2,0.0,0.0,0.0,0.0
2038,11697,70.12,22.88,35.73,-7.79,1.051,84.24,1,70.2,21.3,0,0,0,0,0,0,0,0,0,0,70.2,0.0,0.0,0.0,0.0
2039,11698,70.12,17.99,35.73,-7.79,1.051,84.24,1,70.2,13.35,0,0,0,0,0,0,0,0,0,0,70.2,0.0,0.0,0.0,0.0
2040,11699,70.12,22.0,35.73,-7.79,1.051,84.24,1,70.2,32.21,0,0,0,0,0,0,0,0,0,0,70.2,0.0,0.0,0.0,0.0
2041,11703,7.99,0.0,0.0,0.0,1.04,9.6,1,8.0,1.28,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0
2042,11706,0.0,0.0,0.0,0.0,1.04,2.64,0,2.2,0.62,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0.0,0.0,0.0
2043,11706,2.3,0.0,0.0,0.0,1.04,2.76,1,2.3,1.14,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0.0,0.0,0.0
2044,11706,0.0,0.0,0.0,0.0,1.04,2.76,0,2.3,0.7,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0.0,0.0,0.0
2045,11708,0.0,0.0,0.0,0.0,1.04,2.82,0,2.35,0.26,0,0,0,0,0,0,0,0,0,0,2.35,0.0,0.0,0.0,0.0
2046,11708,0.0,0.0,0.0,0.0,1.04,2.82,0,2.35,0.39,0,0,0,0,0,0,0,0,0,0,2.35,0.0,0.0,0.0,0.0
2047,11708,0.0,0.0,0.0,0.0,1.04,3.24,0,2.7,0.35,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0.0,0.0,0.0
2048,11708,3.0,0.0,0.0,0.0,1.04,3.6,1,3.0,1.25,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2049,11714,225.66,43.27,115.0,-25.08,1.028,271.12,1,225.93,53.24,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2050,11715,225.66,32.0,115.0,-25.08,1.0449,271.12,1,225.93,98.07,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2051,11716,225.66,39.98,115.0,-25.08,1.046,271.12,1,225.93,31.0,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2052,11717,225.66,32.0,115.0,-25.08,1.0275,271.12,1,225.93,49.18,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2053,11718,225.66,32.0,115.0,-25.08,1.0267,271.12,1,225.93,94.14,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2054,11719,225.66,39.45,115.0,-25.08,1.046,271.12,1,225.93,39.86,0,0,0,0,0,0,0,0,0,0,225.9333,0.0,0.0,0.0,0.0
2055,11722,68.12,34.71,34.71,-7.57,1.041,81.84,1,68.2,31.21,0,0,0,0,0,0,0,0,0,0,68.2,0.0,0.0,0.0,0.0
2056,11726,1.5,0.0,0.0,0.0,1.04,1.8,1,1.5,0.27,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2057,11726,9.99,0.0,0.0,0.0,1.04,12.0,1,10.0,1.6,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
2058,11729,3.0,0.0,0.0,0.0,1.04,3.6,1,3.0,1.27,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2059,11730,3.0,0.0,0.0,0.0,1.04,3.6,1,3.0,0.63,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0
2060,11733,1.8,0.0,0.0,0.0,1.04,2.16,1,1.8,0.2,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0.0,0.0,0.0
2061,11733,0.0,0.0,0.0,0.0,1.04,4.32,0,3.6,1.75,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0
2062,11736,0.0,0.0,2.7,-0.59,1.04,6.36,0,5.3,2.07,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0.0,0.0,0.0
2063,11737,0.0,0.0,2.7,-0.59,1.04,6.36,0,5.3,0.98,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0.0,0.0,0.0
2064,11741,0.0,0.0,0.0,0.0,1.04,1.2,0,1.0,0.3,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2065,11742,0.0,0.0,0.0,0.0,1.04,1.56,0,1.3,0.39,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0
2066,11744,5.49,0.0,0.0,0.0,1.04,6.6,1,5.5,2.34,0,0,0,0,0,0,0,0,0,0,5.5,0.0,0.0,0.0,0.0
2067,11747,60.43,30.79,30.79,-6.72,1.0395,72.6,1,60.5,20.81,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
2068,11747,60.43,30.79,30.79,-6.72,1.0395,72.6,1,60.5,12.37,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
2069,11747,60.43,30.79,30.79,-6.72,1.0395,72.6,1,60.5,13.97,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
2070,11747,60.43,30.79,30.79,-6.72,1.0395,72.6,1,60.5,26.71,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
2071,11752,0.0,0.0,8.62,-2.26,1.04,22.2,0,18.5,1.99,0,0,0,0,0,0,0,0,0,0,18.5,0.0,0.0,0.0,0.0
2072,11757,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,11.67,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2073,11758,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,32.4,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2074,11759,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,20.6,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2075,11760,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,31.58,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2076,11761,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,36.3,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2077,11762,83.5,42.55,42.55,-9.28,1.0285,100.32,1,83.6,24.8,0,0,0,0,0,0,0,0,0,0,83.6,0.0,0.0,0.0,0.0
2078,11765,0.0,0.0,9.47,-2.06,1.04,22.32,0,18.6,7.78,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
2079,11768,4.1,0.0,0.0,0.0,1.04,4.92,1,4.1,0.65,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0
2080,11768,2.2,0.0,0.0,0.0,1.04,2.64,1,2.2,0.94,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0.0,0.0,0.0
2081,11769,0.0,0.0,0.0,0.0,1.04,1.68,0,1.4,0.68,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0.0,0.0,0.0
2082,11775,0.0,0.0,152.1,-39.82,1.0441,391.68,0,326.4,128.78,0,0,0,0,0,0,0,0,0,0,326.4,0.0,0.0,0.0,0.0
2083,11776,0.0,0.0,152.1,-39.82,1.0441,391.68,0,326.4,159.59,0,0,0,0,0,0,0,0,0,0,326.4,0.0,0.0,0.0,0.0
2084,11780,41.45,21.12,21.12,-4.61,1.055,49.8,1,41.5,4.85,0,0,0,0,0,0,0,0,0,0,41.5,0.0,0.0,0.0,0.0
2085,11780,41.45,21.12,21.12,-4.61,1.055,49.8,1,41.5,4.19,0,0,0,0,0,0,0,0,0,0,41.5,0.0,0.0,0.0,0.0
2086,11783,7.49,0.0,0.0,0.0,1.04,9.0,1,7.5,3.43,0,0,0,0,0,0,0,0,0,0,7.5,0.0,0.0,0.0,0.0
2087,11786,4.1,1.57,1.57,-0.2,1.04,4.92,1,4.1,0.68,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0
2088,11786,4.1,1.57,1.57,-0.2,1.04,4.92,1,4.1,1.98,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0
2089,11787,4.1,1.57,1.57,-0.2,1.04,4.92,1,4.1,1.46,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0
2090,11787,0.0,0.0,0.23,-0.03,1.04,0.72,0,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
2091,11788,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.6,0.29,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
2092,11788,0.6,0.23,0.23,-0.03,1.04,0.72,1,0.6,0.16,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
2093,11789,0.6,0.23,0.23,-0.03,1.05,0.72,1,0.6,0.25,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0
2094,11793,0.0,0.0,2.24,-0.49,1.04,5.28,0,4.4,1.27,0,0,0,0,0,0,0,0,0,0,4.4,0.0,0.0,0.0,0.0
2095,11794,0.0,0.0,3.16,-0.69,1.04,7.44,0,6.2,3.09,0,0,0,0,0,0,0,0,0,0,6.2,0.0,0.0,0.0,0.0
2096,11797,95.99,-4.19,48.91,-10.67,1.037,115.32,1,96.1,28.03,0,0,0,0,0,0,0,0,0,0,96.1,0.0,0.0,0.0,0.0
2097,11797,95.99,-4.19,48.91,-10.67,1.037,115.32,1,96.1,12.76,0,0,0,0,0,0,0,0,0,0,96.1,0.0,0.0,0.0,0.0
2098,11797,95.99,-4.19,48.91,-10.67,1.037,115.32,1,96.1,28.41,0,0,0,0,0,0,0,0,0,0,96.1,0.0,0.0,0.0,0.0
2099,11797,95.99,-4.19,48.91,-10.67,1.037,115.32,1,96.1,23.52,0,0,0,0,0,0,0,0,0,0,96.1,0.0,0.0,0.0,0.0
2100,11800,4.19,0.0,0.0,0.0,1.04,5.04,1,4.2,1.3,0,0,0,0,0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0
2101,11800,0.0,0.0,0.0,0.0,1.04,2.16,0,1.8,0.73,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0.0,0.0,0.0
2102,11805,0.0,0.0,112.91,-29.56,1.038,290.76,0,242.3,61.49,0,0,0,0,0,0,0,0,0,0,242.3,0.0,0.0,0.0,0.0
2103,11811,0.0,0.0,132.81,-34.77,1.045,342.0,0,285.0,28.52,0,0,0,0,0,0,0,0,0,0,285.0,0.0,0.0,0.0,0.0
2104,11819,150.82,30.96,57.98,-7.4,1.0335,181.2,1,151.0,30.16,0,0,0,0,0,0,0,0,0,0,151.0,0.0,0.0,0.0,0.0
2105,11820,150.82,14.01,57.98,-7.4,1.0368,181.2,1,151.0,56.83,0,0,0,0,0,0,0,0,0,0,151.0,0.0,0.0,0.0,0.0
2106,11821,150.82,40.44,57.98,-7.4,1.0335,181.2,1,151.0,71.71,0,0,0,0,0,0,0,0,0,0,151.0,0.0,0.0,0.0,0.0
2107,11824,0.0,0.0,0.0,0.0,1.04,13.68,0,11.4,3.15,0,0,0,0,0,0,0,0,0,0,11.4,0.0,0.0,0.0,0.0
2108,11827,0.0,0.0,12.36,-3.24,1.0415,31.84,0,26.53,5.34,0,0,0,0,0,0,0,0,0,0,26.5333,0.0,0.0,0.0,0.0
2109,11827,26.5,-3.24,12.36,-3.24,1.0415,31.84,1,26.53,12.19,0,0,0,0,0,0,0,0,0,0,26.5333,0.0,0.0,0.0,0.0
2110,11827,26.5,-3.24,12.36,-3.24,1.0415,31.84,1,26.53,11.98,0,0,0,0,0,0,0,0,0,0,26.5333,0.0,0.0,0.0,0.0
2111,11831,26.97,-3.0,13.74,-3.0,1.036,32.4,1,27.0,7.55,0,0,0,0,0,0,0,0,0,0,27.0,0.0,0.0,0.0,0.0
2112,11834,0.0,0.0,4.84,-1.05,1.04,11.4,0,9.5,1.94,0,0,0,0,0,0,0,0,0,0,9.5,0.0,0.0,0.0,0.0
2113,11834,0.0,0.0,0.51,-0.11,1.04,1.2,0,1.0,0.24,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2114,11837,4.99,0.0,0.0,0.0,1.04,6.0,1,5.0,1.41,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0
2115,11844,112.67,24.75,57.42,-12.52,1.048,135.36,1,112.8,38.59,0,0,0,0,0,0,0,0,0,0,112.8,0.0,0.0,0.0,0.0
2116,11847,52.94,26.98,26.98,-5.88,1.0395,63.6,1,53.0,18.01,0,0,0,0,0,0,0,0,0,0,53.0,0.0,0.0,0.0,0.0
2117,11847,52.94,26.98,26.98,-5.88,1.0395,63.6,1,53.0,19.91,0,0,0,0,0,0,0,0,0,0,53.0,0.0,0.0,0.0,0.0
2118,11847,52.94,26.98,26.98,-5.88,1.0395,63.6,1,53.0,20.46,0,0,0,0,0,0,0,0,0,0,53.0,0.0,0.0,0.0,0.0
2119,11851,0.0,0.0,3.05,-0.67,1.04,7.2,0,6.0,0.83,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0
2120,11853,1.2,0.0,0.0,0.0,1.04,1.44,1,1.2,0.56,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
2121,11853,4.0,0.0,0.0,0.0,1.04,4.8,1,4.0,0.86,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0
2122,11856,115.06,40.0,53.68,-14.05,1.0675,138.24,1,115.2,30.53,0,0,0,0,0,0,0,0,0,0,115.2,0.0,0.0,0.0,0.0
2123,11861,143.23,52.22,72.99,-15.92,1.054,172.08,1,143.4,20.93,0,0,0,0,0,0,0,0,0,0,143.4,0.0,0.0,0.0,0.0
2124,11862,143.23,44.58,72.99,-15.92,1.054,172.08,1,143.4,23.65,0,0,0,0,0,0,0,0,0,0,143.4,0.0,0.0,0.0,0.0
2125,11863,143.23,52.53,72.99,-15.92,1.054,172.08,1,143.4,49.39,0,0,0,0,0,0,0,0,0,0,143.4,0.0,0.0,0.0,0.0
2126,11864,0.0,0.0,0.56,-0.12,1.04,1.32,0,1.1,0.37,0,0,0,0,0,0,0,0,0,0,1.1,0.0,0.0,0.0,0.0
2127,11865,0.0,0.0,0.56,-0.12,1.04,1.32,0,1.1,0.21,0,0,0,0,0,0,0,0,0,0,1.1,0.0,0.0,0.0,0.0
2128,11869,33.56,4.91,15.66,-4.1,1.039,40.32,1,33.6,9.32,0,0,0,0,0,0,0,0,0,0,33.6,0.0,0.0,0.0,0.0
2129,11869,33.56,4.91,15.66,-4.1,1.039,40.32,1,33.6,11.14,0,0,0,0,0,0,0,0,0,0,33.6,0.0,0.0,0.0,0.0
2130,11873,1.5,0.7,0.7,-0.18,1.04,1.8,1,1.5,0.33,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2131,11873,1.5,0.7,0.7,-0.18,1.04,1.8,1,1.5,0.55,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2132,11873,1.5,0.7,0.7,-0.18,1.04,1.8,1,1.5,0.74,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2133,11873,1.5,0.7,0.7,-0.18,1.04,1.8,1,1.5,0.3,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2134,11876,1.9,0.0,0.0,0.0,1.04,2.28,1,1.9,0.61,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0
2135,11877,4.89,0.0,0.0,0.0,1.04,5.88,1,4.9,2.07,0,0,0,0,0,0,0,0,0,0,4.9,0.0,0.0,0.0,0.0
2136,11880,11.99,0.0,0.0,0.0,1.04,14.4,1,12.0,3.4,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0.0
2137,11883,251.03,35.54,127.93,-27.9,1.0585,301.6,1,251.33,50.75,0,0,0,0,0,0,0,0,0,0,251.3333,0.0,0.0,0.0,0.0
2138,11884,0.0,0.0,127.93,-27.9,1.044,301.6,0,251.33,54.15,0,0,0,0,0,0,0,0,0,0,251.3333,0.0,0.0,0.0,0.0
2139,11885,251.03,36.06,127.93,-27.9,1.0562,301.6,1,251.33,109.19,0,0,0,0,0,0,0,0,0,0,251.3333,0.0,0.0,0.0,0.0
2140,11891,115.46,33.43,58.84,-12.83,1.051,138.72,1,115.6,29.41,0,0,0,0,0,0,0,0,0,0,115.6,0.0,0.0,0.0,0.0
2141,11892,115.46,48.69,58.84,-12.83,1.051,138.72,1,115.6,18.75,0,0,0,0,0,0,0,0,0,0,115.6,0.0,0.0,0.0,0.0
2142,11895,1.0,0.0,0.0,0.0,1.04,1.2,1,1.0,0.13,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2143,11895,2.0,0.0,0.0,0.0,1.04,2.4,1,2.0,0.26,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0
2144,11895,2.4,0.0,0.0,0.0,1.04,2.88,1,2.4,0.34,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0.0,0.0,0.0
2145,11895,2.7,0.0,0.0,0.0,1.04,3.24,1,2.7,0.46,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0.0,0.0,0.0
2146,11898,0.0,0.0,307.42,-80.48,1.035,791.64,0,659.7,164.22,0,0,0,0,0,0,0,0,0,0,659.7,0.0,0.0,0.0,0.0
2147,11900,1.7,0.0,0.0,0.0,1.04,2.04,1,1.7,0.51,0,0,0,0,0,0,0,0,0,0,1.7,0.0,0.0,0.0,0.0
2148,11900,2.3,0.0,0.0,0.0,1.04,2.76,1,2.3,0.41,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0.0,0.0,0.0
2149,11900,2.7,0.0,0.0,0.0,1.04,3.24,1,2.7,0.77,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0.0,0.0,0.0
2150,11903,74.91,32.81,38.17,-8.33,1.0765,90.0,1,75.0,32.5,0,0,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0
2151,11904,74.91,38.17,38.17,-8.33,1.074,90.0,1,75.0,28.36,0,0,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0
2152,11905,74.91,28.66,38.17,-8.33,1.0765,90.0,1,75.0,32.14,0,0,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0
2153,11909,233.19,31.76,118.83,-25.91,1.0525,280.16,1,233.47,56.22,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2154,11910,233.19,31.76,118.83,-25.91,1.0565,280.16,1,233.47,112.86,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2155,11911,233.19,31.76,118.83,-25.91,1.0528,280.16,1,233.47,63.52,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2156,11912,233.19,31.76,118.83,-25.91,1.053,280.16,1,233.47,62.27,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2157,11913,233.19,31.76,118.83,-25.91,1.0544,280.16,1,233.47,61.04,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2158,11914,233.19,31.76,118.83,-25.91,1.0545,280.16,1,233.47,54.86,0,0,0,0,0,0,0,0,0,0,233.4667,0.0,0.0,0.0,0.0
2159,11918,0.0,0.0,8.67,-2.27,1.04,22.32,0,18.6,6.03,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
2160,11920,0.0,0.0,8.67,-2.27,1.04,22.32,0,18.6,4.5,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
2161,11921,0.0,0.0,8.67,-2.27,1.04,22.32,0,18.6,5.21,0,0,0,0,0,0,0,0,0,0,18.6,0.0,0.0,0.0,0.0
2162,11925,1.0,0.0,0.0,0.0,1.04,1.2,1,1.0,0.14,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2163,11925,0.0,0.0,0.0,0.0,1.04,7.92,0,6.6,2.74,0,0,0,0,0,0,0,0,0,0,6.6,0.0,0.0,0.0,0.0
2164,11928,3.7,0.0,0.0,0.0,1.04,4.44,1,3.7,0.93,0,0,0,0,0,0,0,0,0,0,3.7,0.0,0.0,0.0,0.0
2165,11928,1.2,0.0,0.0,0.0,1.04,1.44,1,1.2,0.39,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
2166,11929,1.2,0.0,0.0,0.0,1.04,1.44,1,1.2,0.49,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.0,0.0
2167,11929,1.1,0.0,0.0,0.0,1.04,1.32,1,1.1,0.27,0,0,0,0,0,0,0,0,0,0,1.1,0.0,0.0,0.0,0.0
2168,11932,1.5,-0.22,0.32,-0.22,1.038,1.8,1,1.5,0.39,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0.0,0.0
2169,11932,7.49,-1.08,1.6,-1.08,1.038,9.0,1,7.5,1.71,0,0,0,0,0,0,0,0,0,0,7.5,0.0,0.0,0.0,0.0
2170,11936,37.1,17.31,17.31,-4.53,1.0265,44.57,1,37.14,12.2,0,0,0,0,0,0,0,0,0,0,37.14,0.0,0.0,0.0,0.0
2171,11936,37.1,17.31,17.31,-4.53,1.0265,44.57,1,37.14,18.13,0,0,0,0,0,0,0,0,0,0,37.14,0.0,0.0,0.0,0.0
2172,11937,37.1,17.31,17.31,-4.53,1.0265,44.57,1,37.14,7.89,0,0,0,0,0,0,0,0,0,0,37.14,0.0,0.0,0.0,0.0
2173,11937,37.1,17.31,17.31,-4.53,1.0265,44.57,1,37.14,4.27,0,0,0,0,0,0,0,0,0,0,37.14,0.0,0.0,0.0,0.0
2174,11938,37.1,17.31,17.31,-4.53,1.0265,44.57,1,37.14,5.69,0,0,0,0,0,0,0,0,0,0,37.14,0.0,0.0,0.0,0.0
2175,11942,162.16,-18.02,82.64,-18.02,1.0109,194.82,1,162.35,38.19,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2176,11943,162.16,-5.75,82.64,-18.02,1.018,194.82,1,162.35,22.5,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2177,11944,162.16,-4.3,82.64,-18.02,1.018,194.82,1,162.35,46.56,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2178,11945,162.16,-0.63,82.64,-18.02,1.018,194.82,1,162.35,28.43,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2179,11946,162.16,-8.14,82.64,-18.02,1.018,194.82,1,162.35,73.63,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2180,11947,162.16,-4.74,82.64,-18.02,1.018,194.82,1,162.35,73.06,0,0,0,0,0,0,0,0,0,0,162.35,0.0,0.0,0.0,0.0
2181,11950,99.08,-8.64,50.49,-11.01,1.037,119.04,1,99.2,26.7,0,0,0,0,0,0,0,0,0,0,99.2,0.0,0.0,0.0,0.0
2182,11950,99.08,-8.64,50.49,-11.01,1.037,119.04,1,99.2,33.74,0,0,0,0,0,0,0,0,0,0,99.2,0.0,0.0,0.0,0.0
2183,11950,99.08,-8.64,50.49,-11.01,1.037,119.04,1,99.2,22.15,0,0,0,0,0,0,0,0,0,0,99.2,0.0,0.0,0.0,0.0
2184,11950,99.08,-8.64,50.49,-11.01,1.037,119.04,1,99.2,30.05,0,0,0,0,0,0,0,0,0,0,99.2,0.0,0.0,0.0,0.0
